NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-09-01;Altres;N/A;--;21;224;0;7;0;38;6;0
CATALUNYA;CATALUNYA;2020-09-01;Dona;Entre 15 i 64;No;438;8112;0;12;2;96;9;0
CATALUNYA;CATALUNYA;2020-09-01;Dona;Entre 15 i 64;Si;1;56;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-01;Dona;Entre 65 i 74;No;35;871;0;4;0;41;8;0
CATALUNYA;CATALUNYA;2020-09-01;Dona;Entre 65 i 74;Si;2;29;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-01;Dona;Majors de 74;No;35;936;0;19;2;89;5;2
CATALUNYA;CATALUNYA;2020-09-01;Dona;Majors de 74;Si;12;493;0;1;0;20;0;3
CATALUNYA;CATALUNYA;2020-09-01;Dona;Menors de 15;No;69;858;0;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-01;Dona;Menors de 15;Si;0;3;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-01;Home;Entre 15 i 64;No;434;5715;0;19;7;217;52;0
CATALUNYA;CATALUNYA;2020-09-01;Home;Entre 15 i 64;Si;0;97;0;3;0;6;0;0
CATALUNYA;CATALUNYA;2020-09-01;Home;Entre 65 i 74;No;35;836;0;7;4;86;26;0
CATALUNYA;CATALUNYA;2020-09-01;Home;Entre 65 i 74;Si;0;33;0;0;0;5;1;0
CATALUNYA;CATALUNYA;2020-09-01;Home;Majors de 74;No;19;782;0;9;1;104;17;7
CATALUNYA;CATALUNYA;2020-09-01;Home;Majors de 74;Si;8;156;0;1;0;11;0;3
CATALUNYA;CATALUNYA;2020-09-01;Home;Menors de 15;No;56;966;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-01;Home;Menors de 15;Si;0;8;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-31;Altres;N/A;--;15;62;0;4;0;41;9;0
CATALUNYA;CATALUNYA;2020-08-31;Dona;Entre 15 i 64;No;510;6121;0;22;0;97;9;0
CATALUNYA;CATALUNYA;2020-08-31;Dona;Entre 15 i 64;Si;2;42;0;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-31;Dona;Entre 65 i 74;No;36;645;0;8;2;39;11;1
CATALUNYA;CATALUNYA;2020-08-31;Dona;Entre 65 i 74;Si;1;34;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-31;Dona;Majors de 74;No;51;762;0;5;0;75;5;3
CATALUNYA;CATALUNYA;2020-08-31;Dona;Majors de 74;Si;13;472;0;2;0;17;0;0
CATALUNYA;CATALUNYA;2020-08-31;Dona;Menors de 15;No;75;605;0;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-08-31;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-31;Home;Entre 15 i 64;No;497;4475;0;17;4;219;51;1
CATALUNYA;CATALUNYA;2020-08-31;Home;Entre 15 i 64;Si;2;77;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-31;Home;Entre 65 i 74;No;26;634;0;14;2;82;26;0
CATALUNYA;CATALUNYA;2020-08-31;Home;Entre 65 i 74;Si;1;30;0;1;0;5;1;0
CATALUNYA;CATALUNYA;2020-08-31;Home;Majors de 74;No;24;698;0;7;2;104;15;3
CATALUNYA;CATALUNYA;2020-08-31;Home;Majors de 74;Si;3;132;0;2;0;12;0;0
CATALUNYA;CATALUNYA;2020-08-31;Home;Menors de 15;No;59;723;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-31;Home;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-30;Altres;N/A;--;5;6;0;1;1;39;9;0
CATALUNYA;CATALUNYA;2020-08-30;Dona;Entre 15 i 64;No;186;1765;0;7;1;94;12;0
CATALUNYA;CATALUNYA;2020-08-30;Dona;Entre 15 i 64;Si;1;5;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-30;Dona;Entre 65 i 74;No;20;138;0;4;0;39;10;0
CATALUNYA;CATALUNYA;2020-08-30;Dona;Entre 65 i 74;Si;0;5;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-30;Dona;Majors de 74;No;25;255;0;8;1;75;5;3
CATALUNYA;CATALUNYA;2020-08-30;Dona;Majors de 74;Si;0;75;0;4;0;13;0;6
CATALUNYA;CATALUNYA;2020-08-30;Dona;Menors de 15;No;26;248;0;1;0;3;1;0
CATALUNYA;CATALUNYA;2020-08-30;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-30;Home;Entre 15 i 64;No;177;1378;0;14;3;227;63;0
CATALUNYA;CATALUNYA;2020-08-30;Home;Entre 15 i 64;Si;1;9;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-30;Home;Entre 65 i 74;No;20;187;0;6;3;82;24;1
CATALUNYA;CATALUNYA;2020-08-30;Home;Entre 65 i 74;Si;0;3;0;1;0;7;1;0
CATALUNYA;CATALUNYA;2020-08-30;Home;Majors de 74;No;13;211;0;5;1;105;15;1
CATALUNYA;CATALUNYA;2020-08-30;Home;Majors de 74;Si;0;33;0;0;0;10;0;0
CATALUNYA;CATALUNYA;2020-08-30;Home;Menors de 15;No;29;294;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-30;Home;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-29;Altres;N/A;--;7;49;0;3;0;38;8;0
CATALUNYA;CATALUNYA;2020-08-29;Dona;Entre 15 i 64;No;183;2579;0;15;1;84;12;0
CATALUNYA;CATALUNYA;2020-08-29;Dona;Entre 15 i 64;Si;0;9;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-29;Dona;Entre 65 i 74;No;19;250;0;4;0;35;10;0
CATALUNYA;CATALUNYA;2020-08-29;Dona;Entre 65 i 74;Si;0;13;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-29;Dona;Majors de 74;No;15;397;0;3;0;73;4;1
CATALUNYA;CATALUNYA;2020-08-29;Dona;Majors de 74;Si;2;137;0;1;0;14;0;1
CATALUNYA;CATALUNYA;2020-08-29;Dona;Menors de 15;No;35;395;0;1;0;2;1;0
CATALUNYA;CATALUNYA;2020-08-29;Dona;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-29;Home;Entre 15 i 64;No;243;2151;0;22;8;217;60;0
CATALUNYA;CATALUNYA;2020-08-29;Home;Entre 15 i 64;Si;0;20;0;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-29;Home;Entre 65 i 74;No;17;272;0;6;0;82;25;0
CATALUNYA;CATALUNYA;2020-08-29;Home;Entre 65 i 74;Si;0;11;0;0;0;6;1;0
CATALUNYA;CATALUNYA;2020-08-29;Home;Majors de 74;No;15;310;0;7;2;103;15;2
CATALUNYA;CATALUNYA;2020-08-29;Home;Majors de 74;Si;0;55;0;1;0;11;0;2
CATALUNYA;CATALUNYA;2020-08-29;Home;Menors de 15;No;27;432;0;1;0;4;0;0
CATALUNYA;CATALUNYA;2020-08-29;Home;Menors de 15;Si;0;5;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-28;Altres;N/A;--;24;231;0;1;0;37;9;0
CATALUNYA;CATALUNYA;2020-08-28;Dona;Entre 15 i 64;No;454;8278;0;12;1;82;10;0
CATALUNYA;CATALUNYA;2020-08-28;Dona;Entre 15 i 64;Si;1;47;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-28;Dona;Entre 65 i 74;No;41;784;0;8;0;30;10;0
CATALUNYA;CATALUNYA;2020-08-28;Dona;Entre 65 i 74;Si;1;46;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-28;Dona;Majors de 74;No;25;900;0;4;1;72;4;3
CATALUNYA;CATALUNYA;2020-08-28;Dona;Majors de 74;Si;16;535;0;2;0;13;0;2
CATALUNYA;CATALUNYA;2020-08-28;Dona;Menors de 15;No;79;941;0;0;1;2;1;0
CATALUNYA;CATALUNYA;2020-08-28;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-28;Home;Entre 15 i 64;No;495;6241;0;25;5;197;55;1
CATALUNYA;CATALUNYA;2020-08-28;Home;Entre 15 i 64;Si;3;87;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-28;Home;Entre 65 i 74;No;31;715;0;8;0;77;25;1
CATALUNYA;CATALUNYA;2020-08-28;Home;Entre 65 i 74;Si;1;36;0;1;0;6;1;1
CATALUNYA;CATALUNYA;2020-08-28;Home;Majors de 74;No;24;730;0;7;2;99;13;3
CATALUNYA;CATALUNYA;2020-08-28;Home;Majors de 74;Si;5;207;0;3;0;10;0;0
CATALUNYA;CATALUNYA;2020-08-28;Home;Menors de 15;No;87;1092;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-28;Home;Menors de 15;Si;0;4;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-27;Altres;N/A;--;18;162;0;6;0;42;10;0
CATALUNYA;CATALUNYA;2020-08-27;Dona;Entre 15 i 64;No;484;7517;0;20;1;81;10;0
CATALUNYA;CATALUNYA;2020-08-27;Dona;Entre 15 i 64;Si;2;60;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-27;Dona;Entre 65 i 74;No;32;677;0;7;1;29;11;0
CATALUNYA;CATALUNYA;2020-08-27;Dona;Entre 65 i 74;Si;0;40;0;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-27;Dona;Majors de 74;No;31;755;0;8;1;79;4;2
CATALUNYA;CATALUNYA;2020-08-27;Dona;Majors de 74;Si;17;449;0;2;0;15;0;3
CATALUNYA;CATALUNYA;2020-08-27;Dona;Menors de 15;No;61;781;0;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-27;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-27;Home;Entre 15 i 64;No;490;5626;0;25;3;207;54;0
CATALUNYA;CATALUNYA;2020-08-27;Home;Entre 15 i 64;Si;2;102;0;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-08-27;Home;Entre 65 i 74;No;33;673;0;7;2;78;26;1
CATALUNYA;CATALUNYA;2020-08-27;Home;Entre 65 i 74;Si;1;39;0;0;0;7;2;0
CATALUNYA;CATALUNYA;2020-08-27;Home;Majors de 74;No;32;610;0;14;1;104;11;5
CATALUNYA;CATALUNYA;2020-08-27;Home;Majors de 74;Si;3;134;0;2;0;10;0;1
CATALUNYA;CATALUNYA;2020-08-27;Home;Menors de 15;No;75;921;0;2;0;4;0;0
CATALUNYA;CATALUNYA;2020-08-27;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-26;Altres;N/A;--;20;164;0;6;0;36;10;0
CATALUNYA;CATALUNYA;2020-08-26;Dona;Entre 15 i 64;No;545;8039;0;13;0;75;11;0
CATALUNYA;CATALUNYA;2020-08-26;Dona;Entre 15 i 64;Si;15;53;0;3;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-26;Dona;Entre 65 i 74;No;33;790;0;2;1;28;10;0
CATALUNYA;CATALUNYA;2020-08-26;Dona;Entre 65 i 74;Si;4;22;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-26;Dona;Majors de 74;No;36;868;0;10;0;80;3;3
CATALUNYA;CATALUNYA;2020-08-26;Dona;Majors de 74;Si;24;479;0;1;0;16;0;3
CATALUNYA;CATALUNYA;2020-08-26;Dona;Menors de 15;No;73;972;0;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-26;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-26;Home;Entre 15 i 64;No;510;6293;0;24;3;199;57;0
CATALUNYA;CATALUNYA;2020-08-26;Home;Entre 15 i 64;Si;12;68;0;0;0;5;0;0
CATALUNYA;CATALUNYA;2020-08-26;Home;Entre 65 i 74;No;33;750;0;8;0;84;25;1
CATALUNYA;CATALUNYA;2020-08-26;Home;Entre 65 i 74;Si;0;27;0;1;0;6;2;0
CATALUNYA;CATALUNYA;2020-08-26;Home;Majors de 74;No;26;703;0;4;0;106;10;2
CATALUNYA;CATALUNYA;2020-08-26;Home;Majors de 74;Si;6;192;0;3;0;10;0;1
CATALUNYA;CATALUNYA;2020-08-26;Home;Menors de 15;No;76;1159;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-26;Home;Menors de 15;Si;0;2;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-25;Altres;N/A;--;27;205;0;5;0;38;11;0
CATALUNYA;CATALUNYA;2020-08-25;Dona;Entre 15 i 64;No;477;7601;0;13;0;76;13;0
CATALUNYA;CATALUNYA;2020-08-25;Dona;Entre 15 i 64;Si;15;60;0;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-25;Dona;Entre 65 i 74;No;43;819;0;5;1;31;9;0
CATALUNYA;CATALUNYA;2020-08-25;Dona;Entre 65 i 74;Si;1;41;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-25;Dona;Majors de 74;No;42;995;0;13;1;79;3;3
CATALUNYA;CATALUNYA;2020-08-25;Dona;Majors de 74;Si;14;526;0;2;0;18;0;3
CATALUNYA;CATALUNYA;2020-08-25;Dona;Menors de 15;No;62;947;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-25;Dona;Menors de 15;Si;0;4;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-25;Home;Entre 15 i 64;No;494;5940;0;22;3;212;60;0
CATALUNYA;CATALUNYA;2020-08-25;Home;Entre 15 i 64;Si;3;61;0;1;0;5;0;0
CATALUNYA;CATALUNYA;2020-08-25;Home;Entre 65 i 74;No;34;736;0;10;2;80;27;0
CATALUNYA;CATALUNYA;2020-08-25;Home;Entre 65 i 74;Si;1;47;0;0;0;5;3;0
CATALUNYA;CATALUNYA;2020-08-25;Home;Majors de 74;No;36;745;0;11;0;109;10;0
CATALUNYA;CATALUNYA;2020-08-25;Home;Majors de 74;Si;4;209;0;0;0;11;0;1
CATALUNYA;CATALUNYA;2020-08-25;Home;Menors de 15;No;70;1113;0;2;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-25;Home;Menors de 15;Si;0;7;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-24;Altres;N/A;--;24;185;0;6;2;32;11;0
CATALUNYA;CATALUNYA;2020-08-24;Dona;Entre 15 i 64;No;585;6717;0;17;0;75;13;0
CATALUNYA;CATALUNYA;2020-08-24;Dona;Entre 15 i 64;Si;0;41;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-24;Dona;Entre 65 i 74;No;40;651;0;3;0;32;9;1
CATALUNYA;CATALUNYA;2020-08-24;Dona;Entre 65 i 74;Si;1;42;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-24;Dona;Majors de 74;No;33;820;0;8;0;82;2;5
CATALUNYA;CATALUNYA;2020-08-24;Dona;Majors de 74;Si;10;488;0;3;0;26;0;5
CATALUNYA;CATALUNYA;2020-08-24;Dona;Menors de 15;No;60;695;0;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-24;Dona;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-24;Home;Entre 15 i 64;No;592;5194;0;25;11;206;61;0
CATALUNYA;CATALUNYA;2020-08-24;Home;Entre 15 i 64;Si;3;69;0;1;0;5;0;0
CATALUNYA;CATALUNYA;2020-08-24;Home;Entre 65 i 74;No;33;688;0;5;1;77;26;0
CATALUNYA;CATALUNYA;2020-08-24;Home;Entre 65 i 74;Si;0;50;0;0;0;5;3;0
CATALUNYA;CATALUNYA;2020-08-24;Home;Majors de 74;No;38;684;0;14;0;111;11;2
CATALUNYA;CATALUNYA;2020-08-24;Home;Majors de 74;Si;3;170;0;1;0;12;0;2
CATALUNYA;CATALUNYA;2020-08-24;Home;Menors de 15;No;69;781;0;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-24;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-23;Altres;N/A;--;5;8;0;4;1;29;9;0
CATALUNYA;CATALUNYA;2020-08-23;Dona;Entre 15 i 64;No;173;1697;0;7;0;77;14;0
CATALUNYA;CATALUNYA;2020-08-23;Dona;Entre 15 i 64;Si;0;14;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-23;Dona;Entre 65 i 74;No;13;192;0;1;0;33;9;0
CATALUNYA;CATALUNYA;2020-08-23;Dona;Entre 65 i 74;Si;0;8;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-23;Dona;Majors de 74;No;12;298;0;8;0;82;3;1
CATALUNYA;CATALUNYA;2020-08-23;Dona;Majors de 74;Si;4;50;0;1;0;28;0;1
CATALUNYA;CATALUNYA;2020-08-23;Dona;Menors de 15;No;26;295;0;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-23;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-23;Home;Entre 15 i 64;No;183;1512;0;16;2;198;56;0
CATALUNYA;CATALUNYA;2020-08-23;Home;Entre 15 i 64;Si;1;30;0;0;0;8;0;0
CATALUNYA;CATALUNYA;2020-08-23;Home;Entre 65 i 74;No;13;194;0;3;1;79;26;0
CATALUNYA;CATALUNYA;2020-08-23;Home;Entre 65 i 74;Si;2;12;0;1;1;4;2;0
CATALUNYA;CATALUNYA;2020-08-23;Home;Majors de 74;No;6;229;0;5;4;114;13;6
CATALUNYA;CATALUNYA;2020-08-23;Home;Majors de 74;Si;2;39;0;2;0;14;0;4
CATALUNYA;CATALUNYA;2020-08-23;Home;Menors de 15;No;26;313;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-23;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-22;Altres;N/A;--;9;35;0;5;0;25;8;0
CATALUNYA;CATALUNYA;2020-08-22;Dona;Entre 15 i 64;No;216;3076;0;5;2;75;15;0
CATALUNYA;CATALUNYA;2020-08-22;Dona;Entre 15 i 64;Si;3;18;0;1;0;1;0;1
CATALUNYA;CATALUNYA;2020-08-22;Dona;Entre 65 i 74;No;22;380;0;4;0;36;10;0
CATALUNYA;CATALUNYA;2020-08-22;Dona;Entre 65 i 74;Si;0;22;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-22;Dona;Majors de 74;No;12;459;0;7;1;86;4;1
CATALUNYA;CATALUNYA;2020-08-22;Dona;Majors de 74;Si;1;185;0;1;0;26;0;3
CATALUNYA;CATALUNYA;2020-08-22;Dona;Menors de 15;No;33;436;0;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-22;Dona;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-22;Home;Entre 15 i 64;No;199;2488;0;22;3;185;57;2
CATALUNYA;CATALUNYA;2020-08-22;Home;Entre 15 i 64;Si;11;40;0;1;0;8;0;0
CATALUNYA;CATALUNYA;2020-08-22;Home;Entre 65 i 74;No;14;369;0;8;1;78;25;0
CATALUNYA;CATALUNYA;2020-08-22;Home;Entre 65 i 74;Si;0;30;0;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-08-22;Home;Majors de 74;No;15;387;0;10;2;116;12;1
CATALUNYA;CATALUNYA;2020-08-22;Home;Majors de 74;Si;1;93;0;0;0;14;0;1
CATALUNYA;CATALUNYA;2020-08-22;Home;Menors de 15;No;36;456;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-22;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-21;Altres;N/A;--;26;173;0;3;2;27;9;0
CATALUNYA;CATALUNYA;2020-08-21;Dona;Entre 15 i 64;No;518;7296;0;17;7;73;13;0
CATALUNYA;CATALUNYA;2020-08-21;Dona;Entre 15 i 64;Si;0;50;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-21;Dona;Entre 65 i 74;No;40;744;0;1;0;34;10;0
CATALUNYA;CATALUNYA;2020-08-21;Dona;Entre 65 i 74;Si;1;39;0;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-21;Dona;Majors de 74;No;37;872;0;9;2;79;4;1
CATALUNYA;CATALUNYA;2020-08-21;Dona;Majors de 74;Si;19;565;0;2;0;26;0;1
CATALUNYA;CATALUNYA;2020-08-21;Dona;Menors de 15;No;81;954;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-21;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-21;Home;Entre 15 i 64;No;489;5724;0;23;3;180;56;0
CATALUNYA;CATALUNYA;2020-08-21;Home;Entre 15 i 64;Si;4;91;0;1;0;6;0;0
CATALUNYA;CATALUNYA;2020-08-21;Home;Entre 65 i 74;No;42;738;0;12;4;69;24;0
CATALUNYA;CATALUNYA;2020-08-21;Home;Entre 65 i 74;Si;3;49;0;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-08-21;Home;Majors de 74;No;27;717;0;20;3;107;13;0
CATALUNYA;CATALUNYA;2020-08-21;Home;Majors de 74;Si;4;174;0;1;0;14;1;2
CATALUNYA;CATALUNYA;2020-08-21;Home;Menors de 15;No;90;1100;0;1;0;4;0;0
CATALUNYA;CATALUNYA;2020-08-21;Home;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-20;Altres;N/A;--;15;144;0;3;1;27;9;1
CATALUNYA;CATALUNYA;2020-08-20;Dona;Entre 15 i 64;No;500;5265;0;14;0;83;8;0
CATALUNYA;CATALUNYA;2020-08-20;Dona;Entre 15 i 64;Si;6;46;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-20;Dona;Entre 65 i 74;No;30;536;0;1;0;36;10;0
CATALUNYA;CATALUNYA;2020-08-20;Dona;Entre 65 i 74;Si;3;19;0;1;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-20;Dona;Majors de 74;No;41;695;0;10;1;80;2;1
CATALUNYA;CATALUNYA;2020-08-20;Dona;Majors de 74;Si;7;275;0;2;0;27;0;4
CATALUNYA;CATALUNYA;2020-08-20;Dona;Menors de 15;No;62;840;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-20;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-20;Home;Entre 15 i 64;No;496;4275;0;20;3;192;59;1
CATALUNYA;CATALUNYA;2020-08-20;Home;Entre 15 i 64;Si;8;62;0;0;0;7;0;0
CATALUNYA;CATALUNYA;2020-08-20;Home;Entre 65 i 74;No;27;505;0;7;3;73;21;1
CATALUNYA;CATALUNYA;2020-08-20;Home;Entre 65 i 74;Si;0;16;0;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-08-20;Home;Majors de 74;No;22;521;0;8;1;111;10;2
CATALUNYA;CATALUNYA;2020-08-20;Home;Majors de 74;Si;1;93;0;0;0;17;1;2
CATALUNYA;CATALUNYA;2020-08-20;Home;Menors de 15;No;71;863;0;1;0;6;0;0
CATALUNYA;CATALUNYA;2020-08-20;Home;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-19;Altres;N/A;--;15;161;0;3;0;29;8;0
CATALUNYA;CATALUNYA;2020-08-19;Dona;Entre 15 i 64;No;496;5762;0;16;0;80;9;0
CATALUNYA;CATALUNYA;2020-08-19;Dona;Entre 15 i 64;Si;1;38;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-08-19;Dona;Entre 65 i 74;No;42;561;0;4;0;42;11;0
CATALUNYA;CATALUNYA;2020-08-19;Dona;Entre 65 i 74;Si;1;27;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-19;Dona;Majors de 74;No;35;807;0;8;0;75;3;5
CATALUNYA;CATALUNYA;2020-08-19;Dona;Majors de 74;Si;1;273;0;1;0;30;0;1
CATALUNYA;CATALUNYA;2020-08-19;Dona;Menors de 15;No;83;843;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-19;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-19;Home;Entre 15 i 64;No;475;4367;0;30;8;190;60;0
CATALUNYA;CATALUNYA;2020-08-19;Home;Entre 15 i 64;Si;1;85;0;0;0;7;0;0
CATALUNYA;CATALUNYA;2020-08-19;Home;Entre 65 i 74;No;38;592;0;11;2;73;19;0
CATALUNYA;CATALUNYA;2020-08-19;Home;Entre 65 i 74;Si;1;19;0;1;1;5;1;0
CATALUNYA;CATALUNYA;2020-08-19;Home;Majors de 74;No;30;661;0;20;1;111;11;5
CATALUNYA;CATALUNYA;2020-08-19;Home;Majors de 74;Si;3;101;0;2;0;17;1;0
CATALUNYA;CATALUNYA;2020-08-19;Home;Menors de 15;No;67;857;0;1;1;7;0;0
CATALUNYA;CATALUNYA;2020-08-19;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-18;Altres;N/A;--;14;194;0;4;1;25;9;1
CATALUNYA;CATALUNYA;2020-08-18;Dona;Entre 15 i 64;No;493;6180;0;14;1;77;8;0
CATALUNYA;CATALUNYA;2020-08-18;Dona;Entre 15 i 64;Si;1;48;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-18;Dona;Entre 65 i 74;No;30;627;0;6;2;41;11;0
CATALUNYA;CATALUNYA;2020-08-18;Dona;Entre 65 i 74;Si;0;44;0;1;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-18;Dona;Majors de 74;No;38;760;0;13;1;78;3;3
CATALUNYA;CATALUNYA;2020-08-18;Dona;Majors de 74;Si;15;471;0;3;0;29;0;3
CATALUNYA;CATALUNYA;2020-08-18;Dona;Menors de 15;No;63;886;0;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-08-18;Dona;Menors de 15;Si;0;4;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-18;Home;Entre 15 i 64;No;440;5093;0;24;5;189;63;2
CATALUNYA;CATALUNYA;2020-08-18;Home;Entre 15 i 64;Si;3;69;0;1;0;7;0;0
CATALUNYA;CATALUNYA;2020-08-18;Home;Entre 65 i 74;No;37;614;0;18;4;66;19;0
CATALUNYA;CATALUNYA;2020-08-18;Home;Entre 65 i 74;Si;1;46;0;0;1;6;2;0
CATALUNYA;CATALUNYA;2020-08-18;Home;Majors de 74;No;26;664;0;15;0;104;13;1
CATALUNYA;CATALUNYA;2020-08-18;Home;Majors de 74;Si;1;197;0;1;0;16;1;0
CATALUNYA;CATALUNYA;2020-08-18;Home;Menors de 15;No;62;995;0;2;0;5;0;0
CATALUNYA;CATALUNYA;2020-08-18;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-17;Altres;N/A;--;16;156;0;3;0;29;8;0
CATALUNYA;CATALUNYA;2020-08-17;Dona;Entre 15 i 64;No;498;4626;0;17;3;79;8;0
CATALUNYA;CATALUNYA;2020-08-17;Dona;Entre 15 i 64;Si;1;38;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-17;Dona;Entre 65 i 74;No;27;526;0;4;1;36;9;0
